"station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
203,"10",13,"Wednesday",1,0,328.65,18.2583333333333,NA,4,11,18,16.7,0
203,"10",18,"Monday",1,0,120.916666666667,12.0916666666667,NA,0,9,10,9.7,0.7
203,"11",3,"Wednesday",1,0,96.2166666666667,12.0270833333333,NA,0,7,8,2.2,0
203,"11",12,"Friday",1,0,96.9,16.15,NA,0,5,6,7.7,20.4
204,"4",9,"Friday",0,0,24.1166666666667,24.1166666666667,4.8675,0,1,1,15.9,0
204,"5",1,"Saturday",0,0,129.516666666667,43.1722222222222,23.1775,0,3,3,5.9,0
204,"5",2,"Sunday",0,0,69.3666666666667,17.3416666666667,15.405,0,4,4,10,0
204,"5",20,"Thursday",0,0,20.35,20.35,4.3025,0,1,1,23.4,0
204,"5",28,"Friday",0,0,172.333333333333,21.5416666666667,35.85,1,7,8,7.8,0
204,"6",4,"Friday",0,0,36.0666666666667,7.21333333333333,11.66,0,4,5,22,0
204,"7",2,"Friday",1,0,340.566666666667,12.6135802469136,NA,7,16,27,17.6,0
204,"8",3,"Tuesday",1,0,463.233333333333,12.8675925925926,NA,15,18,36,21.5,0.2
204,"8",16,"Monday",0,0,21.2833333333333,10.6416666666667,5.6925,1,0,2,19.5,0
204,"8",25,"Wednesday",1,0,342.233333333333,11.4077777777778,NA,11,16,30,26.6,0
204,"9",23,"Thursday",0,0,214.133333333333,26.7666666666667,42.12,0,7,8,24.7,6.3
204,"10",5,"Tuesday",0,0,32.5,8.125,9.875,1,3,4,13.1,0
204,"10",6,"Wednesday",0,0,57.2666666666667,28.6333333333333,11.09,0,1,2,14.3,0
204,"10",10,"Sunday",1,0,50.85,7.26428571428571,NA,3,3,7,16.2,0
204,"10",21,"Thursday",0,0,15.7833333333333,15.7833333333333,3.6175,0,1,1,11.7,5.8
204,"10",22,"Friday",1,0,204.916666666667,10.7850877192982,NA,7,12,19,8.7,13.8
204,"11",11,"Thursday",0,0,2.71666666666667,2.71666666666667,1.6575,1,0,1,3.9,0
204,"11",13,"Saturday",1,0,54.0333333333333,10.8066666666667,NA,1,3,5,5.3,2.5
204,"11",15,"Monday",0,0,9.25,4.625,3.8875,1,0,2,2.7,5.3
205,"4",22,"Thursday",1,0,93.6333333333333,6.24222222222222,NA,6,8,15,0.8,0
205,"4",24,"Saturday",1,0,296.583333333333,12.3576388888889,NA,5,19,24,14.1,0
205,"4",25,"Sunday",0,0,34.3666666666667,11.4555555555556,8.905,3,0,3,9.2,1.4
205,"5",1,"Saturday",0,0,43.4333333333333,21.7166666666667,9.015,1,1,2,5.9,0
205,"5",18,"Tuesday",1,0,604.7,14.7487804878049,NA,12,26,41,20,0
205,"5",24,"Monday",1,1,289.55,12.5891304347826,NA,3,15,23,14.4,0
205,"6",28,"Monday",1,0,314.5,12.58,NA,10,11,25,27,2.3
205,"7",15,"Thursday",0,0,144.616666666667,20.6595238095238,30.4425,2,3,7,25.3,3.2
205,"9",2,"Thursday",0,0,54.1,10.82,14.365,2,3,5,15.6,0
205,"9",8,"Wednesday",0,0,43.3666666666667,14.4555555555556,10.255,1,2,3,18.6,1
205,"9",14,"Tuesday",1,0,364.05,11.3765625,NA,17,11,32,16.7,0
205,"9",28,"Tuesday",0,0,86.9166666666667,17.3833333333333,19.2875,2,3,5,10.5,0.2
205,"9",29,"Wednesday",0,0,17.7833333333333,8.89166666666667,5.1675,2,0,2,11.2,0
205,"10",11,"Monday",0,1,9.96666666666667,3.32222222222222,5.245,1,1,3,18.4,0
205,"10",14,"Thursday",1,0,398.7,13.29,NA,11,13,30,18.3,0
205,"10",18,"Monday",0,0,24.6166666666667,12.3083333333333,6.1925,1,1,2,9.7,0.7
205,"10",31,"Sunday",1,0,25.5166666666667,8.50555555555556,NA,1,1,3,9.6,37
206,"5",5,"Wednesday",0,0,94.05,31.35,17.8575,1,2,3,10.7,0.8
206,"5",10,"Monday",0,0,68.7666666666667,22.9222222222222,14.065,1,2,3,11.4,0
206,"5",10,"Monday",1,0,504.183333333333,14.8289215686275,NA,8,22,34,11.4,0
206,"6",14,"Monday",1,0,305.983333333333,12.7493055555556,NA,8,15,24,20.6,7.8
206,"7",5,"Monday",1,0,485.116666666667,15.1598958333333,NA,11,18,32,20.2,0
206,"7",11,"Sunday",1,0,611.383333333333,16.5238738738739,NA,9,20,37,21,0
206,"8",15,"Sunday",1,0,712.383333333333,14.2476666666667,NA,12,30,50,18.2,0
206,"9",5,"Sunday",1,0,421.15,12.7621212121212,NA,7,19,33,19.5,13.6
206,"9",9,"Thursday",0,0,92.7166666666667,10.3018518518519,25.1575,2,6,9,19.5,1.6
206,"9",25,"Saturday",0,0,389.7,21.65,80.955,2,10,18,16.7,0
206,"10",19,"Tuesday",1,0,277.5,10.2777777777778,NA,3,19,27,8.8,0
207,"4",9,"Friday",0,0,146.633333333333,16.2925925925926,33.245,1,6,9,15.9,0
207,"4",12,"Monday",1,0,525.916666666667,9.06752873563218,NA,21,35,58,12.9,0
207,"4",13,"Tuesday",0,0,55.0666666666667,13.7666666666667,13.26,1,3,4,12.1,0.2
207,"4",24,"Saturday",1,0,1030.88333333333,12.5717479674797,NA,15,67,82,14.1,0
207,"5",1,"Saturday",0,0,163.85,13.6541666666667,39.5775,6,6,12,5.9,0
207,"5",12,"Wednesday",0,0,50.1666666666667,16.7222222222222,11.275,1,2,3,12,0
207,"5",17,"Monday",1,0,1205.86666666667,10.3954022988506,NA,34,67,116,17.9,0.2
207,"5",31,"Monday",0,0,164.116666666667,12.624358974359,40.8675,2,8,13,15.7,0
207,"6",2,"Wednesday",1,0,1551.95,10.4157718120805,NA,40,79,149,20.9,0
207,"7",8,"Thursday",1,0,820,7.45454545454545,NA,28,63,110,17.2,16.1
207,"7",26,"Monday",0,0,125.55,11.4136363636364,32.5825,3,7,11,23.5,0
207,"7",30,"Friday",0,0,235.433333333333,11.2111111111111,61.565,2,15,21,16.5,0
207,"8",14,"Saturday",0,0,246.25,11.1931818181818,64.4375,1,10,22,20.9,0.2
207,"8",23,"Monday",0,0,116,14.5,27.4,3,3,8,26.7,0
207,"9",1,"Wednesday",1,0,1368.35,10.2883458646617,NA,36,78,133,18,0
207,"9",26,"Sunday",0,0,747.183333333333,14.9436666666667,174.5775,7,31,50,16.7,0
207,"10",3,"Sunday",0,0,144.45,8.49705882352941,42.9175,2,11,17,13,0.7
207,"10",20,"Wednesday",0,0,146.916666666667,11.3012820512821,38.2875,6,4,13,11.8,0
208,"4",29,"Thursday",1,0,188.95,8.99761904761905,NA,9,10,21,13.8,0.8
208,"5",9,"Sunday",1,0,276.4,11.5166666666667,NA,3,15,24,11.4,0
208,"5",20,"Thursday",0,0,93.85,13.4071428571429,22.8275,2,2,7,23.4,0
208,"6",1,"Tuesday",0,0,22.3833333333333,11.1916666666667,5.8575,0,0,2,19.3,1.4
208,"6",6,"Sunday",1,0,476.2,13.6057142857143,NA,8,19,35,24.5,0
208,"6",17,"Thursday",0,0,100.116666666667,12.5145833333333,25.0175,2,3,8,18.2,0
208,"7",22,"Thursday",0,0,113.116666666667,12.5685185185185,28.2175,2,5,9,19.6,0
208,"8",3,"Tuesday",0,0,79.9333333333333,13.3222222222222,19.49,0,5,6,21.5,0.2
208,"8",4,"Wednesday",1,0,307.733333333333,10.2577777777778,NA,4,18,30,21.1,0.2
208,"10",19,"Tuesday",1,0,223.65,8.946,NA,10,10,25,8.8,0
208,"10",23,"Saturday",0,0,29.7,14.85,6.955,1,0,2,4.9,0
209,"4",24,"Saturday",1,0,438.816666666667,14.6272222222222,NA,5,25,30,14.1,0
209,"5",4,"Tuesday",1,0,144.066666666667,10.2904761904762,NA,5,9,14,11.7,0
209,"5",20,"Thursday",0,0,10.3833333333333,10.3833333333333,2.8075,1,0,1,23.4,0
209,"6",8,"Tuesday",0,0,7.45,7.45,2.3675,0,1,1,26.3,0
209,"7",6,"Tuesday",1,0,289.016666666667,11.1160256410256,NA,4,15,26,23.1,1.2
209,"7",20,"Tuesday",1,0,278.55,12.6613636363636,NA,4,17,22,21.2,9.6
209,"7",23,"Friday",1,0,263.166666666667,10.9652777777778,NA,5,15,24,21,0
209,"8",10,"Tuesday",0,0,19.55,9.775,5.4325,0,1,2,26.5,10.4
209,"8",11,"Wednesday",1,0,332.283333333333,12.3067901234568,NA,2,19,27,27,5
209,"8",12,"Thursday",0,0,43.8666666666667,14.6222222222222,10.33,0,1,3,26.9,0
209,"9",10,"Friday",0,0,27.2666666666667,9.08888888888889,7.84,0,3,3,17.1,0.3
209,"9",10,"Friday",1,0,689,13.78,NA,9,31,50,17.1,0.3
209,"10",5,"Tuesday",1,0,316.05,10.898275862069,NA,6,17,29,13.1,0
209,"11",1,"Monday",0,0,62.4,15.6,14.36,0,3,4,8,0
209,"11",2,"Tuesday",0,0,14.5166666666667,7.25833333333333,4.6775,0,1,2,5.4,4
211,"4",20,"Tuesday",1,0,154.983333333333,12.9152777777778,NA,0,12,12,7.7,0.4
211,"5",6,"Thursday",1,0,775.183333333333,12.3044973544974,NA,9,37,63,10.2,0
211,"5",7,"Friday",1,0,592.5,10.7727272727273,NA,7,23,55,9.7,0
211,"5",31,"Monday",1,0,780.566666666667,10.007264957265,NA,11,39,78,15.7,0
211,"6",5,"Saturday",0,0,172.15,14.3458333333333,40.8225,2,5,12,22.4,14.2
211,"6",9,"Wednesday",1,0,989.133333333333,11.3693486590038,NA,11,34,87,24.1,0
211,"7",7,"Wednesday",0,0,129.416666666667,10.7847222222222,34.4125,1,7,12,16.4,0
211,"8",2,"Monday",0,0,180.65,18.065,39.5975,1,7,10,18.8,0
211,"9",17,"Friday",1,0,937.416666666667,11.8660337552743,NA,14,43,79,19.8,0
211,"10",7,"Thursday",1,0,792.516666666667,11.6546568627451,NA,19,30,68,14.4,0
211,"10",18,"Monday",1,0,235.033333333333,9.03974358974359,NA,11,14,26,9.7,0.7
211,"10",25,"Monday",0,0,16.65,5.55,6.2475,1,0,3,6.5,0.5
211,"10",27,"Wednesday",1,0,333.066666666667,9.79607843137255,NA,14,16,34,9.6,0
211,"10",28,"Thursday",0,0,20.1166666666667,6.70555555555556,6.7675,0,2,3,7.9,0
211,"11",5,"Friday",0,0,47.15,11.7875,12.0725,0,4,4,3.5,0
211,"11",12,"Friday",1,0,159.45,8.85833333333333,NA,7,6,18,7.7,20.4
214,"5",17,"Monday",1,0,1203.51666666667,11.6846278317152,NA,12,69,103,17.9,0.2
214,"6",1,"Tuesday",1,0,1403.25,11.4085365853659,NA,25,56,123,19.3,1.4
214,"6",11,"Friday",0,0,526.316666666667,16.4473958333333,118.9475,3,12,32,19.7,0.2
214,"6",18,"Friday",1,0,826.483333333333,10.4618143459916,NA,28,40,79,21.2,4.8
214,"7",10,"Saturday",0,0,579.816666666667,16.5661904761905,130.7225,6,19,35,19,0
214,"7",11,"Sunday",0,0,665.166666666667,19.0047619047619,143.525,3,18,35,21,0
214,"7",23,"Friday",0,0,349.316666666667,14.5548611111111,82.3975,0,12,24,21,0
214,"8",13,"Friday",1,0,1961.48333333333,10.8369244935543,NA,36,113,181,27,0.2
214,"8",18,"Wednesday",0,0,402.4,12.575,100.36,3,19,32,25.4,0
214,"8",28,"Saturday",1,0,1067.78333333333,9.44941002949852,NA,22,67,113,18.9,0
214,"9",1,"Wednesday",0,0,489.466666666667,13.5962962962963,118.42,5,16,36,18,0
214,"9",10,"Friday",0,0,400.933333333333,13.8252873563218,96.39,1,24,29,17.1,0.3
214,"9",24,"Friday",0,0,627.666666666667,17.9333333333333,137.9,2,26,35,18.3,26.5
214,"10",24,"Sunday",0,0,128.05,9.85,35.4575,2,8,13,7.3,0
214,"10",26,"Tuesday",0,0,84.5333333333333,10.5666666666667,22.68,3,4,8,9.6,6.4
214,"11",9,"Tuesday",1,0,778.3,9.05,NA,21,51,86,10.2,0
214,"11",12,"Friday",0,0,165.633333333333,10.3520833333333,44.845,1,9,16,7.7,20.4
214,"11",13,"Saturday",1,0,394.9,7.05178571428571,NA,16,29,56,5.3,2.5
215,"5",7,"Friday",1,0,478.8,13.68,NA,11,23,35,9.7,0
215,"5",20,"Thursday",0,0,79.0166666666667,19.7541666666667,16.8525,1,2,4,23.4,0
215,"6",5,"Saturday",1,0,302.083333333333,11.1882716049383,NA,12,9,27,22.4,14.2
215,"6",23,"Wednesday",0,0,50.7833333333333,16.9277777777778,11.3675,0,2,3,14.5,0
215,"7",12,"Monday",1,0,266.966666666667,7.85196078431373,NA,10,20,34,23.1,0
215,"8",4,"Wednesday",1,0,208.033333333333,8.66805555555556,NA,13,10,24,21.1,0.2
215,"9",9,"Thursday",0,0,134.95,16.86875,30.2425,4,1,8,19.5,1.6
215,"9",15,"Wednesday",0,0,68.8,13.76,16.57,1,4,5,17.6,11.1
215,"9",18,"Saturday",1,0,408.05,10.4628205128205,NA,11,18,39,18.7,0
215,"9",21,"Tuesday",1,0,503.9,9.16181818181818,NA,20,27,55,20.2,0
215,"10",15,"Friday",1,0,323.183333333333,9.23380952380952,NA,9,19,35,18.4,0
215,"10",20,"Wednesday",0,0,95.2,13.6,23.03,3,3,7,11.8,0
215,"10",24,"Sunday",1,0,168.65,8.03095238095238,NA,1,13,21,7.3,0
215,"10",30,"Saturday",1,0,279.883333333333,8.48131313131313,NA,10,17,33,8.2,11.6
215,"11",8,"Monday",1,0,336.45,10.1954545454545,NA,12,19,33,10.5,0.2
216,"4",19,"Monday",0,0,14.25,14.25,3.3875,0,1,1,12.3,0
216,"5",2,"Sunday",0,0,117.666666666667,16.8095238095238,26.4,0,7,7,10,0
216,"5",8,"Saturday",0,0,100.95,20.19,21.3925,2,1,5,11.7,0
216,"5",12,"Wednesday",0,0,4.26666666666667,4.26666666666667,1.89,1,0,1,12,0
216,"6",3,"Thursday",0,0,37.65,12.55,9.3975,2,0,3,17.5,6.3
216,"6",11,"Friday",1,0,839.666666666667,10.1164658634538,NA,17,51,83,19.7,0.2
216,"6",16,"Wednesday",0,0,125.566666666667,13.9518518518519,30.085,0,5,9,15.2,0
216,"6",27,"Sunday",1,0,572.05,11.441,NA,12,23,50,26.9,0
216,"6",30,"Wednesday",0,0,59.9166666666667,14.9791666666667,13.9875,0,2,4,23.4,31.7
216,"7",2,"Friday",0,0,84.8166666666667,14.1361111111111,20.2225,0,3,6,17.6,0
216,"7",8,"Thursday",1,0,511.116666666667,9.12708333333333,NA,16,33,56,17.2,16.1
216,"7",10,"Saturday",0,0,190.85,17.35,42.3775,0,10,11,19,0
216,"7",21,"Wednesday",0,0,230.85,14.428125,54.6275,4,10,16,20,1.5
216,"7",23,"Friday",1,0,833.566666666667,10.8255411255411,NA,10,42,77,21,0
216,"9",9,"Thursday",1,0,1058.41666666667,11.2597517730496,NA,29,50,94,19.5,1.6
216,"9",20,"Monday",0,0,195.05,15.0038461538462,45.5075,3,7,13,17.3,0
216,"9",22,"Wednesday",1,0,616.816666666667,10.2802777777778,NA,19,35,60,20.8,0.2
216,"11",7,"Sunday",1,0,420.3,9.55227272727273,NA,16,25,44,6.9,0
216,"11",11,"Thursday",0,0,133.233333333333,12.1121212121212,33.735,4,6,11,3.9,0
217,"4",11,"Sunday",1,0,79.8,9.975,NA,1,7,8,12.5,0
217,"4",17,"Saturday",0,0,73.25,18.3125,15.9875,0,4,4,6.8,0
217,"4",18,"Sunday",0,0,132.716666666667,44.2388888888889,23.6575,0,3,3,9.1,0
217,"5",10,"Monday",0,0,8.01666666666667,8.01666666666667,2.4525,0,0,1,11.4,0
217,"5",12,"Wednesday",1,0,170.883333333333,11.3922222222222,NA,7,8,15,12,0
217,"5",23,"Sunday",0,0,27.1333333333333,9.04444444444444,7.82,1,1,3,15.8,0.5
217,"5",25,"Tuesday",1,0,247.416666666667,11.2462121212121,NA,7,11,22,19.7,0.5
217,"6",15,"Tuesday",1,0,422.633333333333,13.6333333333333,NA,10,18,31,17.9,0
217,"6",28,"Monday",1,0,349.016666666667,12.464880952381,NA,9,18,28,27,2.3
217,"7",12,"Monday",1,0,471.383333333333,13.0939814814815,NA,10,18,36,23.1,0
217,"9",2,"Thursday",0,0,100.333333333333,14.3333333333333,23.8,5,0,7,15.6,0
217,"9",29,"Wednesday",0,0,36.3333333333333,18.1666666666667,7.95,1,0,2,11.2,0
217,"10",6,"Wednesday",1,0,384.533333333333,12.4043010752688,NA,16,9,31,14.3,0
217,"10",14,"Thursday",0,0,64.1166666666667,10.6861111111111,17.1175,1,2,6,18.3,0
217,"10",16,"Saturday",1,0,105.3,13.1625,NA,1,5,8,15.8,18.7
217,"10",23,"Saturday",1,0,218.333333333333,9.49275362318841,NA,9,12,23,4.9,0
217,"10",26,"Tuesday",0,0,75,25,15,2,0,3,9.6,6.4
217,"11",14,"Sunday",0,0,31.5,10.5,8.475,1,2,3,4.1,3
218,"4",17,"Saturday",1,0,674.616666666667,15.332196969697,NA,4,40,44,6.8,0
218,"4",27,"Tuesday",0,0,46.5,15.5,10.725,1,2,3,8,0
218,"4",30,"Friday",1,0,166.883333333333,9.2712962962963,NA,5,13,18,7.9,27.8
218,"5",7,"Friday",1,0,963.9,10.9534090909091,NA,28,50,88,9.7,0
218,"6",7,"Monday",1,0,933.2,10.6045454545455,NA,30,45,88,27.6,0
218,"6",30,"Wednesday",1,0,868.583333333333,9.98371647509579,NA,32,39,87,23.4,31.7
218,"7",3,"Saturday",1,0,886.483333333333,10.8107723577236,NA,15,56,82,16.5,0
218,"7",8,"Thursday",1,0,585.283333333333,9.29021164021164,NA,25,31,63,17.2,16.1
218,"7",11,"Sunday",0,0,369.95,17.6166666666667,81.7425,8,7,21,21,0
218,"8",1,"Sunday",1,0,727.15,10.2415492957746,NA,16,40,71,16.9,0
218,"8",4,"Wednesday",1,0,930.75,11.9326923076923,NA,29,39,78,21.1,0.2
218,"8",5,"Thursday",1,0,1147.73333333333,11.7115646258503,NA,25,60,98,22.1,0
218,"8",14,"Saturday",0,0,488.85,16.8568965517241,109.5775,4,15,29,20.9,0.2
218,"8",23,"Monday",1,0,519.833333333333,10.8298611111111,NA,14,21,48,26.7,0
218,"8",28,"Saturday",0,0,342.5,17.125,76.375,4,11,20,18.9,0
218,"9",3,"Friday",0,0,319.55,12.782,79.1825,6,17,25,18,0
218,"9",6,"Monday",1,1,756.5,10.6549295774648,NA,14,38,71,17.4,6.3
218,"9",19,"Sunday",0,0,205.75,14.6964285714286,48.3625,0,9,14,15.4,0
218,"9",29,"Wednesday",0,0,118.783333333333,10.7984848484848,31.5675,6,4,11,11.2,0
218,"9",30,"Thursday",1,0,934.55,11.1255952380952,NA,22,49,84,11.3,0
218,"10",5,"Tuesday",0,0,195,13.9285714285714,46.75,6,8,14,13.1,0
218,"10",11,"Monday",1,1,678.7,10.9467741935484,NA,16,39,62,18.4,0
218,"10",21,"Thursday",0,0,185.783333333333,12.3855555555556,46.6175,6,6,15,11.7,5.8
218,"10",30,"Saturday",1,0,552.4,8.63125,NA,13,42,64,8.2,11.6
218,"11",4,"Thursday",0,0,85.2333333333333,10.6541666666667,22.785,4,2,8,1.3,0.2
218,"11",7,"Sunday",1,0,714.233333333333,11.9038888888889,NA,17,36,60,6.9,0
218,"11",14,"Sunday",1,0,709.266666666667,12.6654761904762,NA,16,28,56,4.1,3
221,"4",12,"Monday",0,0,8.85,8.85,2.5775,0,1,1,12.9,0
221,"4",16,"Friday",0,0,7.35,7.35,2.3525,0,1,1,6,7.7
221,"5",3,"Monday",0,0,12.5333333333333,12.5333333333333,3.13,1,0,1,7.6,0
221,"5",4,"Tuesday",0,0,7.96666666666667,7.96666666666667,2.445,0,1,1,11.7,0
221,"5",12,"Wednesday",0,0,20.2833333333333,10.1416666666667,5.5425,1,1,2,12,0
221,"5",22,"Saturday",1,0,84.3166666666667,8.43166666666667,NA,6,4,10,23.6,0.3
221,"6",6,"Sunday",0,0,104.716666666667,17.4527777777778,23.2075,0,2,6,24.5,0
221,"6",14,"Monday",0,0,7.63333333333333,7.63333333333333,2.395,1,0,1,20.6,7.8
221,"6",21,"Monday",1,0,301,13.0869565217391,NA,9,9,23,24.1,2.9
221,"6",27,"Sunday",0,0,86.7833333333333,17.3566666666667,19.2675,2,3,5,26.9,0
221,"7",16,"Friday",0,0,110.15,12.2388888888889,27.7725,2,5,9,22,0
221,"7",25,"Sunday",0,0,50.9333333333333,8.48888888888889,15.14,1,3,6,22.8,13.9
221,"8",1,"Sunday",0,0,16.8166666666667,8.40833333333333,5.0225,0,2,2,16.9,0
221,"8",1,"Sunday",1,0,185.716666666667,12.3811111111111,NA,3,11,15,16.9,0
221,"8",25,"Wednesday",1,0,342.5,9.78571428571429,NA,13,15,35,26.6,0
221,"10",29,"Friday",1,0,213.383333333333,6.88333333333333,NA,11,14,31,7.8,0
221,"10",30,"Saturday",0,0,50.8833333333333,10.1766666666667,13.8825,2,1,5,8.2,11.6
221,"11",1,"Monday",0,0,20.0333333333333,10.0166666666667,5.505,1,1,2,8,0
221,"11",14,"Sunday",1,0,94.45,9.445,NA,5,4,10,4.1,3
222,"5",23,"Sunday",1,0,314.066666666667,18.4745098039216,NA,3,13,17,15.8,0.5
222,"6",4,"Friday",1,0,291.316666666667,17.1362745098039,NA,6,5,17,22,0
222,"6",11,"Friday",1,0,387.9,19.395,NA,5,12,20,19.7,0.2
222,"6",18,"Friday",1,0,97.2166666666667,10.8018518518519,NA,5,3,9,21.2,4.8
222,"6",27,"Sunday",0,0,110.533333333333,27.6333333333333,21.58,0,2,4,26.9,0
222,"6",28,"Monday",1,0,238.483333333333,23.8483333333333,NA,3,5,10,27,2.3
222,"7",7,"Wednesday",0,0,21.7333333333333,10.8666666666667,5.76,1,1,2,16.4,0
222,"7",13,"Tuesday",1,0,190.733333333333,15.8944444444444,NA,6,5,12,23.2,5.8
222,"7",19,"Monday",0,0,29.2,14.6,6.88,0,0,2,23.3,0
222,"7",23,"Friday",0,0,117.8,16.8285714285714,26.42,1,3,7,21,0
222,"8",15,"Sunday",1,0,148.183333333333,12.3486111111111,NA,3,7,12,18.2,0
222,"8",21,"Saturday",0,0,43.8,14.6,10.32,1,1,3,27.5,0
222,"9",18,"Saturday",0,0,131.583333333333,21.9305555555556,27.2375,0,3,6,18.7,0
222,"9",20,"Monday",1,0,299.6,15.7684210526316,NA,4,11,19,17.3,0
222,"10",4,"Monday",1,0,117.95,11.795,NA,5,5,10,12.2,0
222,"10",9,"Saturday",0,0,95.3833333333333,23.8458333333333,19.3075,0,2,4,16,0
222,"10",11,"Monday",0,1,103.45,20.69,21.7675,0,0,5,18.4,0
223,"5",22,"Saturday",1,0,134.316666666667,22.3861111111111,NA,1,3,6,23.6,0.3
223,"6",8,"Tuesday",1,0,224.266666666667,14.9511111111111,NA,6,7,15,26.3,0
223,"7",19,"Monday",0,0,45.1833333333333,9.03666666666667,13.0275,1,1,5,23.3,0
223,"8",5,"Thursday",1,0,203.566666666667,15.6589743589744,NA,5,4,13,22.1,0
223,"8",16,"Monday",0,0,39.65,9.9125,10.9475,1,1,4,19.5,0
223,"8",28,"Saturday",1,0,202.5,14.4642857142857,NA,3,5,14,18.9,0
223,"9",19,"Sunday",1,0,141.566666666667,10.1119047619048,NA,3,8,14,15.4,0
223,"10",5,"Tuesday",0,0,4.16666666666667,4.16666666666667,1.875,0,1,1,13.1,0
223,"10",19,"Tuesday",1,0,240.683333333333,10.0284722222222,NA,7,16,24,8.8,0
223,"10",21,"Thursday",0,0,26.6333333333333,13.3166666666667,6.495,0,0,2,11.7,5.8
223,"10",22,"Friday",0,0,16.6666666666667,8.33333333333333,5,0,2,2,8.7,13.8
223,"10",31,"Sunday",0,0,3.41666666666667,3.41666666666667,1.7625,0,1,1,9.6,37
223,"11",12,"Friday",1,0,36.8666666666667,6.14444444444444,NA,3,1,6,7.7,20.4
224,"4",26,"Monday",1,0,43.9833333333333,21.9916666666667,NA,1,1,2,4.9,0
224,"5",22,"Saturday",1,0,210.666666666667,14.0444444444444,NA,2,8,15,23.6,0.3
224,"6",10,"Thursday",0,0,71.25,23.75,14.4375,0,2,3,18.5,0
224,"6",16,"Wednesday",0,0,66.4833333333333,22.1611111111111,13.7225,1,1,3,15.2,0
224,"6",25,"Friday",1,0,541.616666666667,18.0538888888889,NA,10,8,30,22.2,0
224,"7",4,"Sunday",1,0,383.066666666667,23.9416666666667,NA,6,7,16,18.4,0
224,"7",9,"Friday",0,0,62.3833333333333,20.7944444444444,13.1075,1,2,3,18.1,0
224,"7",18,"Sunday",1,0,206.333333333333,13.7555555555556,NA,3,8,15,21.8,0
224,"7",26,"Monday",1,0,252.033333333333,14.8254901960784,NA,7,8,17,23.5,0
224,"8",8,"Sunday",0,0,113.2,22.64,23.23,0,3,5,24,0
224,"8",30,"Monday",1,0,223.683333333333,13.1578431372549,NA,4,10,17,24.8,5.3
224,"9",6,"Monday",0,1,7.08333333333333,7.08333333333333,2.3125,1,0,1,17.4,6.3
224,"9",28,"Tuesday",1,0,280.316666666667,15.5731481481481,NA,7,6,18,10.5,0.2
224,"10",4,"Monday",1,0,194.633333333333,13.902380952381,NA,9,5,14,12.2,0
224,"10",19,"Tuesday",0,0,4.88333333333333,4.88333333333333,1.9825,1,0,1,8.8,0
224,"11",15,"Monday",1,0,42.65,8.53,NA,1,2,5,2.7,5.3
225,"4",17,"Saturday",1,0,156.233333333333,13.0194444444444,NA,3,6,12,6.8,0
225,"4",24,"Saturday",0,0,32.2333333333333,16.1166666666667,7.335,1,1,2,14.1,0
225,"5",12,"Wednesday",1,0,284.9,12.95,NA,6,16,22,12,0
225,"5",17,"Monday",0,0,92.35,30.7833333333333,17.6025,0,3,3,17.9,0.2
225,"5",18,"Tuesday",0,0,51.4,25.7,10.21,0,1,2,20,0
225,"5",21,"Friday",1,0,571.716666666667,18.4424731182796,NA,4,22,31,25.3,0
225,"6",11,"Friday",0,0,84.1666666666667,28.0555555555556,16.375,0,1,3,19.7,0.2
225,"6",25,"Friday",0,0,135.166666666667,19.3095238095238,29.025,0,3,7,22.2,0
225,"6",26,"Saturday",1,0,203.25,12.703125,NA,2,9,16,21.4,20.8
225,"7",5,"Monday",0,0,77.2666666666667,11.0380952380952,20.34,0,4,7,20.2,0
225,"7",16,"Friday",1,0,299.683333333333,11.9873333333333,NA,4,19,25,22,0
225,"7",25,"Sunday",1,0,474.233333333333,16.9369047619048,NA,3,20,28,22.8,13.9
225,"8",4,"Wednesday",1,0,574.716666666667,15.9643518518519,NA,9,23,36,21.1,0.2
225,"8",6,"Friday",1,0,637.516666666667,15.5491869918699,NA,12,18,41,25.1,0.2
225,"8",22,"Sunday",0,0,56.8833333333333,14.2208333333333,13.5325,0,3,4,28.2,0
225,"8",29,"Sunday",1,0,381.233333333333,16.5753623188406,NA,2,15,23,19.3,6.5
225,"9",11,"Saturday",1,0,514.05,16.5822580645161,NA,6,15,31,18.4,0
225,"9",24,"Friday",1,0,351.966666666667,13.5371794871795,NA,4,14,26,18.3,26.5
225,"10",2,"Saturday",0,0,175.416666666667,21.9270833333333,36.3125,0,4,8,11.9,11.4
225,"10",9,"Saturday",0,0,143.2,14.32,33.98,0,4,10,16,0
225,"10",10,"Sunday",0,0,79.55,15.91,18.1825,0,3,5,16.2,0
225,"10",29,"Friday",0,0,171.4,13.1846153846154,41.96,1,5,13,7.8,0
226,"4",15,"Thursday",1,0,30.6333333333333,30.6333333333333,NA,1,0,1,7.9,22.6
226,"4",17,"Saturday",1,0,175.083333333333,19.4537037037037,NA,1,7,9,6.8,0
226,"4",18,"Sunday",1,0,274.633333333333,17.1645833333333,NA,5,9,16,9.1,0
226,"5",18,"Tuesday",1,0,394.35,19.7175,NA,5,13,20,20,0
226,"5",20,"Thursday",0,0,113.65,18.9416666666667,24.5475,1,5,6,23.4,0
